# Frame  eRMDSD     RMSD
   8797 7.0538e-01 2.1743e-01 
   8798 3.7605e-01 1.7894e-01 
   8799 6.5288e-01 2.7271e-01 
   8800 1.3999e+00 4.6521e-01 
   8801 5.0698e-01 1.7471e-01 
   8802 8.2614e-01 1.7306e-01 
   8803 1.5818e+00 4.3528e-01 
   8804 1.6301e+00 5.3961e-01 
   8805 1.7231e+00 5.4470e-01 
   8806 1.6506e+00 5.3096e-01 
   8807 1.6409e+00 4.7946e-01 
   8808 6.6686e-01 2.3247e-01 
   8809 6.9187e-01 2.3373e-01 
   8810 4.0507e-01 1.7901e-01 
   8811 6.4437e-01 2.2655e-01 
   8812 4.6804e-01 2.0238e-01 
   8813 7.3331e-01 2.5824e-01 
   8814 3.7194e-01 1.8480e-01 
   8815 1.5888e+00 4.7113e-01 
   8816 1.6153e+00 5.1860e-01 
   8817 6.9477e-01 2.3985e-01 
   8818 5.5829e-01 2.3998e-01 
   8819 8.0484e-01 3.0337e-01 
   8820 8.3863e-01 2.9635e-01 
   8821 6.0376e-01 1.8873e-01 
   8822 1.1490e+00 4.0758e-01 
   8823 1.7015e+00 5.2596e-01 
   8824 1.6287e+00 5.2132e-01 
   8825 1.6455e+00 5.1433e-01 
   8826 6.2691e-01 2.0845e-01 
   8827 1.6406e+00 5.0415e-01 
   8828 1.6007e+00 5.1848e-01 
   8829 6.3316e-01 2.4961e-01 
   8830 5.0583e-01 2.3570e-01 
   8831 6.3010e-01 1.9802e-01 
   8832 1.6620e+00 5.2231e-01 
   8833 1.6032e+00 5.2342e-01 
   8834 6.3265e-01 2.2221e-01 
   8835 7.2270e-01 1.8641e-01 
   8836 1.6891e+00 5.1555e-01 
   8837 9.0132e-01 1.7620e-01 
   8838 1.6116e+00 5.1879e-01 
   8839 1.6393e+00 5.2078e-01 
   8840 4.5010e-01 1.8729e-01 
   8841 1.6248e+00 5.1147e-01 
   8842 1.6897e+00 5.3244e-01 
   8843 1.6747e+00 5.2440e-01 
   8844 5.1794e-01 1.9902e-01 
   8845 7.3367e-01 2.4839e-01 
   8846 1.4212e+00 4.7275e-01 
   8847 1.4815e+00 5.1634e-01 
   8848 6.3904e-01 2.3106e-01 
   8849 5.1918e-01 1.7127e-01 
   8850 1.6689e+00 5.2656e-01 
   8851 1.4185e+00 4.6762e-01 
   8852 4.6335e-01 1.8526e-01 
   8853 1.6672e+00 5.1988e-01 
   8854 5.1646e-01 2.5319e-01 
   8855 7.0287e-01 2.5668e-01 
   8856 1.0646e+00 2.0000e-01 
   8857 1.7046e+00 5.3917e-01 
   8858 6.8854e-01 1.7918e-01 
   8859 1.6658e+00 5.0783e-01 
   8860 1.5610e+00 4.8055e-01 
   8861 7.3177e-01 2.8876e-01 
   8862 6.4890e-01 2.7348e-01 
   8863 1.4691e+00 4.6675e-01 
   8864 7.7372e-01 2.6744e-01 
   8865 7.2328e-01 2.6170e-01 
   8866 1.5955e+00 5.1186e-01 
   8867 1.6312e+00 5.2099e-01 
   8868 8.2660e-01 2.3500e-01 
   8869 1.5884e+00 5.1693e-01 
   8870 5.8601e-01 1.8155e-01 
   8871 1.6793e+00 5.1735e-01 
   8872 1.6563e+00 5.1802e-01 
   8873 6.6012e-01 2.1527e-01 
   8874 5.3708e-01 2.2178e-01 
   8875 1.6377e+00 5.1108e-01 
   8876 1.5460e+00 4.3468e-01 
   8877 5.8542e-01 2.1117e-01 
   8878 4.2389e-01 1.4812e-01 
   8879 6.3813e-01 2.2084e-01 
   8880 5.6440e-01 1.6626e-01 
   8881 1.7027e+00 5.1134e-01 
   8882 5.4830e-01 2.3365e-01 
   8883 1.6757e+00 5.1608e-01 
   8884 5.0849e-01 1.8495e-01 
   8885 5.9711e-01 2.3249e-01 
   8886 1.7169e+00 5.1083e-01 
   8887 1.6268e+00 5.0311e-01 
   8888 5.2548e-01 2.2062e-01 
   8889 6.9300e-01 2.6906e-01 
   8890 4.1702e-01 1.8302e-01 
   8891 4.3088e-01 1.5544e-01 
   8892 1.6213e+00 5.2985e-01 
   8893 8.9242e-01 3.3649e-01 
   8894 5.3258e-01 2.2241e-01 
   8895 1.6594e+00 5.0736e-01 
   8896 1.1429e+00 2.0941e-01 
   8897 6.1574e-01 2.6445e-01 
   8898 7.2599e-01 2.7314e-01 
   8899 6.9103e-01 2.0126e-01 
   8900 1.6300e+00 5.2228e-01 
   8901 1.6161e+00 5.0233e-01 
   8902 4.0109e-01 1.1963e-01 
   8903 1.5304e+00 5.2463e-01 
   8904 1.6689e+00 5.2121e-01 
   8905 8.0144e-01 3.3799e-01 
   8906 8.3100e-01 3.1677e-01 
   8907 8.4504e-01 2.6380e-01 
   8908 4.0879e-01 2.3032e-01 
   8909 1.0999e+00 2.8410e-01 
   8910 8.6500e-01 2.4976e-01 
   8911 8.8083e-01 2.5428e-01 
   8912 7.7179e-01 1.5577e-01 
   8913 8.4433e-01 1.6873e-01 
   8914 1.5666e+00 4.6761e-01 
   8915 1.0245e+00 2.5303e-01 
   8916 8.1955e-01 1.6863e-01 
   8917 1.5719e+00 4.6305e-01 
   8918 1.1196e+00 4.4595e-01 
   8919 5.7762e-01 1.6819e-01 
   8920 1.5709e+00 4.7776e-01 
   8921 1.6797e+00 5.2440e-01 
   8922 1.6908e+00 5.1171e-01 
   8923 1.5413e+00 4.8830e-01 
   8924 1.1413e+00 4.9854e-01 
   8925 1.1443e+00 4.7575e-01 
   8926 5.0423e-01 1.4842e-01 
   8927 1.7025e+00 5.3607e-01 
   8928 1.1204e+00 4.5405e-01 
   8929 1.6329e+00 5.2694e-01 
   8930 1.4756e+00 4.2080e-01 
   8931 1.4885e+00 4.2054e-01 
   8932 1.0952e+00 4.3074e-01 
   8933 1.4956e+00 4.2789e-01 
   8934 1.4590e+00 4.0471e-01 
   8935 1.5248e+00 4.5280e-01 
   8936 1.6361e+00 5.1159e-01 
   8937 5.0554e-01 1.5895e-01 
   8938 1.4830e+00 4.6176e-01 
   8939 1.4876e+00 4.7604e-01 
   8940 1.6304e+00 5.0932e-01 
   8941 4.0368e-01 1.9167e-01 
   8942 1.6032e+00 5.3681e-01 
   8943 9.9777e-01 3.0587e-01 
   8944 9.1852e-01 2.9481e-01 
   8945 8.8743e-01 2.6269e-01 
   8946 8.2018e-01 2.6009e-01 
   8947 8.4153e-01 2.6562e-01 
   8948 6.2494e-01 1.9906e-01 
   8949 1.6215e+00 5.2715e-01 
   8950 1.6630e+00 5.1166e-01 
   8951 5.4855e-01 2.2963e-01 
   8952 6.0557e-01 2.1081e-01 
   8953 1.6508e+00 5.2028e-01 
   8954 8.3380e-01 2.2180e-01 
   8955 1.6574e+00 5.3416e-01 
   8956 1.6552e+00 5.2611e-01 
   8957 1.1565e+00 4.6694e-01 
   8958 1.6210e+00 5.2371e-01 
   8959 1.7072e+00 5.0453e-01 
   8960 5.9060e-01 1.4419e-01 
   8961 1.6521e+00 5.3035e-01 
   8962 8.2944e-01 2.7999e-01 
   8963 1.6751e+00 5.1760e-01 
   8964 1.6736e+00 5.1166e-01 
   8965 1.6557e+00 5.2407e-01 
   8966 5.2023e-01 2.1094e-01 
   8967 5.2912e-01 1.9793e-01 
   8968 1.6801e+00 5.2404e-01 
   8969 4.4853e-01 1.2697e-01 
   8970 6.5418e-01 2.1082e-01 
   8971 7.2539e-01 1.6748e-01 
   8972 1.5817e+00 4.9305e-01 
   8973 5.0112e-01 1.8499e-01 
   8974 1.5947e+00 4.8219e-01 
   8975 8.3514e-01 2.4326e-01 
   8976 5.2508e-01 2.3014e-01 
   8977 8.8883e-01 3.4244e-01 
   8978 1.5488e+00 4.3770e-01 
   8979 4.7856e-01 1.1238e-01 
   8980 7.4899e-01 2.4605e-01 
   8981 8.4339e-01 2.5475e-01 
   8982 1.7010e+00 5.2690e-01 
   8983 8.3378e-01 2.9394e-01 
   8984 4.5048e-01 1.7910e-01 
   8985 1.6141e+00 4.9204e-01 
   8986 5.5953e-01 1.6004e-01 
   8987 5.2548e-01 2.0739e-01 
   8988 1.6008e+00 4.7354e-01 
   8989 4.9220e-01 1.8183e-01 
   8990 1.6403e+00 5.2833e-01 
   8991 1.6093e+00 5.2298e-01 
   8992 7.9665e-01 1.9672e-01 
   8993 8.9844e-01 2.5343e-01 
   8994 1.7331e+00 5.3183e-01 
   8995 1.7119e+00 5.4484e-01 
   8996 1.6769e+00 5.2848e-01 
   8997 1.7136e+00 5.2478e-01 
   8998 1.6782e+00 5.3588e-01 
   8999 1.6674e+00 5.0753e-01 
   9000 1.6140e+00 5.1918e-01 
   9001 1.6687e+00 5.2690e-01 
   9002 4.8354e-01 2.1371e-01 
   9003 1.5600e+00 6.5769e-01 
   9004 1.6312e+00 5.2046e-01 
   9005 6.5355e-01 2.5188e-01 
   9006 4.2108e-01 1.8827e-01 
   9007 5.0504e-01 2.1652e-01 
   9008 1.6489e+00 5.1792e-01 
   9009 1.0262e+00 4.3045e-01 
   9010 1.7000e+00 5.3746e-01 
   9011 1.6864e+00 5.3349e-01 
   9012 8.5374e-01 2.3924e-01 
   9013 5.2166e-01 1.6773e-01 
   9014 1.6210e+00 5.0969e-01 
   9015 1.4403e+00 4.5740e-01 
   9016 5.1318e-01 1.9043e-01 
   9017 1.6805e+00 5.0809e-01 
   9018 1.6080e+00 5.2506e-01 
   9019 8.5405e-01 2.9260e-01 
   9020 1.2922e+00 4.4727e-01 
   9021 1.4703e+00 4.7062e-01 
   9022 1.6280e+00 5.2917e-01 
   9023 9.7414e-01 2.9239e-01 
   9024 1.6533e+00 5.0652e-01 
   9025 1.4690e+00 4.5183e-01 
   9026 7.0234e-01 1.8871e-01 
   9027 9.3881e-01 3.0246e-01 
   9028 1.5919e+00 4.3708e-01 
   9029 1.3301e+00 4.7599e-01 
   9030 1.3220e+00 4.9647e-01 
   9031 5.2617e-01 1.4848e-01 
   9032 1.6146e+00 5.2085e-01 
   9033 5.0560e-01 2.3782e-01 
   9034 1.3230e+00 4.8941e-01 
   9035 1.3285e+00 4.8701e-01 
   9036 8.5979e-01 2.9194e-01 
   9037 9.4597e-01 2.9697e-01 
   9038 6.3927e-01 2.4337e-01 
   9039 1.6297e+00 5.1151e-01 
   9040 1.6746e+00 5.2979e-01 
   9041 4.8710e-01 2.0288e-01 
   9042 5.6851e-01 2.0034e-01 
   9043 1.4658e+00 4.9288e-01 
   9044 1.6635e+00 5.1478e-01 
   9045 1.6625e+00 5.2648e-01 
   9046 3.3864e-01 1.6284e-01 
   9047 1.6966e+00 5.1248e-01 
   9048 1.6229e+00 4.9976e-01 
   9049 6.2566e-01 2.3693e-01 
   9050 1.7013e+00 5.3509e-01 
   9051 1.6066e+00 5.0464e-01 
   9052 1.6015e+00 4.9188e-01 
   9053 1.6349e+00 5.2459e-01 
   9054 1.6391e+00 5.1781e-01 
   9055 9.1344e-01 3.1334e-01 
   9056 1.6667e+00 5.2308e-01 
   9057 1.6075e+00 4.8971e-01 
   9058 1.6805e+00 5.1469e-01 
   9059 1.6835e+00 4.9711e-01 
   9060 1.6595e+00 4.9312e-01 
   9061 1.5075e+00 4.9614e-01 
   9062 1.6219e+00 4.8950e-01 
   9063 8.6563e-01 2.1611e-01 
   9064 1.6466e+00 5.1858e-01 
   9065 1.5738e+00 5.1621e-01 
   9066 4.7441e-01 1.4962e-01 
   9067 5.2431e-01 1.3875e-01 
   9068 5.3210e-01 2.1260e-01 
   9069 1.6941e+00 5.1531e-01 
   9070 1.6521e+00 5.0722e-01 
   9071 1.6639e+00 5.2284e-01 
   9072 1.7084e+00 5.3148e-01 
   9073 1.6673e+00 4.6605e-01 
   9074 5.3903e-01 1.9657e-01 
   9075 1.6669e+00 4.7400e-01 
   9076 4.6247e-01 1.8383e-01 
   9077 1.6342e+00 5.0303e-01 
   9078 1.6546e+00 5.0562e-01 
   9079 5.1790e-01 2.2518e-01 
   9080 8.6583e-01 2.5072e-01 
   9081 1.1255e+00 4.2002e-01 
   9082 6.5436e-01 2.0887e-01 
   9083 8.7212e-01 2.7148e-01 
   9084 1.5229e+00 5.4309e-01 
   9085 1.5141e+00 4.7235e-01 
   9086 1.6459e+00 4.8280e-01 
   9087 1.6784e+00 5.1350e-01 
   9088 1.6213e+00 5.2366e-01 
   9089 1.6794e+00 5.1126e-01 
   9090 5.9476e-01 2.0987e-01 
   9091 1.6789e+00 5.1764e-01 
   9092 8.3984e-01 1.7830e-01 
   9093 8.5823e-01 2.6437e-01 
   9094 8.7897e-01 2.5256e-01 
   9095 8.8577e-01 2.0086e-01 
   9096 8.7768e-01 1.9142e-01 
   9097 8.4005e-01 2.1112e-01 
   9098 5.0163e-01 2.0022e-01 
   9099 5.2827e-01 1.3897e-01 
   9100 8.0332e-01 1.6850e-01 
   9101 1.6297e+00 4.4186e-01 
   9102 1.6628e+00 5.3463e-01 
   9103 3.7571e-01 1.7466e-01 
   9104 1.6720e+00 5.1382e-01 
   9105 1.6094e+00 5.1240e-01 
   9106 1.4342e+00 4.8298e-01 
   9107 4.3047e-01 9.7334e-02 
   9108 1.5918e+00 5.1052e-01 
   9109 3.0743e-01 1.6619e-01 
   9110 5.5575e-01 2.1093e-01 
   9111 7.8642e-01 2.0885e-01 
   9112 8.7152e-01 2.4606e-01 
   9113 1.6324e+00 5.1189e-01 
   9114 1.6515e+00 4.5349e-01 
   9115 1.4654e+00 4.7806e-01 
   9116 4.3728e-01 1.5215e-01 
   9117 1.4646e+00 4.4549e-01 
   9118 5.7933e-01 2.2619e-01 
   9119 4.8866e-01 1.6497e-01 
   9120 1.6408e+00 5.1566e-01 
   9121 7.6960e-01 2.4158e-01 
   9122 7.3310e-01 3.0975e-01 
   9123 1.5605e+00 4.8754e-01 
   9124 7.6584e-01 2.7075e-01 
   9125 6.0104e-01 2.2395e-01 
   9126 1.4874e+00 4.8050e-01 
   9127 4.6442e-01 1.5281e-01 
   9128 1.5063e+00 4.7526e-01 
   9129 1.4874e+00 4.4258e-01 
   9130 3.9997e-01 1.6651e-01 
   9131 1.6417e+00 5.1946e-01 
   9132 5.2955e-01 1.5596e-01 
   9133 1.6450e+00 5.1716e-01 
   9134 6.6312e-01 2.0339e-01 
   9135 1.5323e+00 4.2374e-01 
   9136 1.6241e+00 5.0834e-01 
   9137 1.6990e+00 5.1077e-01 
   9138 6.3055e-01 2.4403e-01 
   9139 6.6060e-01 2.0455e-01 
   9140 4.9610e-01 1.5394e-01 
   9141 1.6722e+00 5.2222e-01 
   9142 6.6456e-01 2.1413e-01 
   9143 1.4786e+00 4.4379e-01 
   9144 1.6160e+00 4.5820e-01 
   9145 1.6492e+00 5.2569e-01 
   9146 5.5820e-01 1.4490e-01 
   9147 8.2617e-01 3.0037e-01 
   9148 7.7435e-01 1.5950e-01 
   9149 8.4167e-01 2.2646e-01 
   9150 5.1083e-01 2.1278e-01 
   9151 5.4794e-01 2.1325e-01 
   9152 4.9650e-01 1.9646e-01 
   9153 1.4131e+00 4.9383e-01 
   9154 1.2919e+00 5.6260e-01 
   9155 1.4240e+00 4.5281e-01 
   9156 6.3679e-01 2.2330e-01 
   9157 6.3614e-01 2.2284e-01 
   9158 5.0600e-01 2.1084e-01 
   9159 7.7288e-01 2.5417e-01 
   9160 6.5394e-01 2.3735e-01 
   9161 1.6016e+00 5.2535e-01 
   9162 1.6925e+00 5.2767e-01 
   9163 1.6941e+00 5.2810e-01 
   9164 3.0482e-01 1.7108e-01 
   9165 5.5543e-01 2.0741e-01 
   9166 8.6311e-01 2.5119e-01 
   9167 6.7332e-01 2.3330e-01 
   9168 6.1048e-01 2.3342e-01 
   9169 1.6514e+00 5.2147e-01 
   9170 1.6210e+00 4.9948e-01 
   9171 1.6506e+00 5.1391e-01 
   9172 1.6394e+00 5.2122e-01 
   9173 1.5181e+00 4.8068e-01 
   9174 4.2481e-01 1.3049e-01 
   9175 5.9205e-01 1.7948e-01 
   9176 1.5850e+00 4.7939e-01 
   9177 5.1766e-01 1.6806e-01 
   9178 4.6653e-01 1.4259e-01 
   9179 4.5680e-01 1.3763e-01 
   9180 1.6520e+00 5.2933e-01 
   9181 1.6474e+00 5.3483e-01 
   9182 1.6329e+00 5.3344e-01 
   9183 4.7300e-01 1.9897e-01 
   9184 4.8005e-01 1.6788e-01 
   9185 6.2559e-01 2.3457e-01 
   9186 5.8261e-01 1.8507e-01 
   9187 4.3661e-01 1.6059e-01 
   9188 6.1453e-01 2.0635e-01 
   9189 1.4180e+00 4.5531e-01 
   9190 1.7300e+00 5.1446e-01 
   9191 1.5764e+00 4.4447e-01 
   9192 1.6383e+00 5.1698e-01 
   9193 4.8559e-01 2.0662e-01 
   9194 3.9286e-01 1.5240e-01 
   9195 1.6333e+00 5.3549e-01 
   9196 6.2362e-01 1.5182e-01 
   9197 3.7346e-01 1.6105e-01 
   9198 1.5811e+00 4.8547e-01 
   9199 6.0660e-01 1.8047e-01 
   9200 6.8774e-01 3.2120e-01 
   9201 4.2848e-01 1.7205e-01 
   9202 1.3894e+00 4.6946e-01 
   9203 1.4378e+00 4.7046e-01 
   9204 1.6392e+00 5.0357e-01 
   9205 1.6740e+00 4.9560e-01 
   9206 1.6199e+00 4.9476e-01 
   9207 1.5973e+00 5.0981e-01 
   9208 1.6530e+00 5.1330e-01 
   9209 8.1469e-01 1.6446e-01 
   9210 6.0972e-01 1.7726e-01 
   9211 1.6595e+00 5.1825e-01 
   9212 5.2527e-01 1.8837e-01 
   9213 8.8183e-01 1.6845e-01 
   9214 6.2395e-01 1.7378e-01 
   9215 4.4378e-01 1.9253e-01 
   9216 1.6506e+00 5.0500e-01 
   9217 1.6357e+00 5.2149e-01 
   9218 5.3093e-01 1.9247e-01 
   9219 1.5479e+00 4.8340e-01 
   9220 1.2622e+00 4.1868e-01 
   9221 1.6728e+00 5.2642e-01 
   9222 6.9774e-01 2.1458e-01 
   9223 1.5825e+00 4.7214e-01 
   9224 1.6537e+00 5.3197e-01 
   9225 1.6677e+00 5.4017e-01 
   9226 3.8264e-01 1.8489e-01 
   9227 1.5707e+00 4.9903e-01 
   9228 1.6196e+00 5.0143e-01 
   9229 1.5945e+00 5.4090e-01 
   9230 7.8978e-01 1.7954e-01 
   9231 5.1348e-01 1.3680e-01 
   9232 1.6393e+00 4.9333e-01 
   9233 1.5560e+00 4.6454e-01 
   9234 1.6353e+00 5.2211e-01 
   9235 1.3935e+00 5.3174e-01 
   9236 1.5435e+00 4.3318e-01 
   9237 1.5459e+00 4.8994e-01 
   9238 9.1141e-01 3.3363e-01 
   9239 6.0316e-01 2.1141e-01 
   9240 4.1247e-01 1.7636e-01 
   9241 1.6026e+00 5.1124e-01 
   9242 1.6095e+00 5.2486e-01 
   9243 1.5656e+00 4.7931e-01 
   9244 1.3540e+00 4.8641e-01 
   9245 1.5920e+00 5.1031e-01 
   9246 4.8636e-01 1.1514e-01 
   9247 1.5710e+00 5.0622e-01 
   9248 1.6488e+00 5.1610e-01 
   9249 1.4077e+00 4.7538e-01 
   9250 1.6176e+00 5.2660e-01 
   9251 5.4045e-01 1.5339e-01 
   9252 1.4266e+00 5.6403e-01 
   9253 8.2217e-01 3.1739e-01 
   9254 8.7427e-01 3.0239e-01 
   9255 8.4246e-01 2.8443e-01 
   9256 8.4005e-01 3.3267e-01 
   9257 1.6887e+00 5.3048e-01 
   9258 8.3804e-01 3.3103e-01 
   9259 1.5433e+00 4.7604e-01 
   9260 1.5484e+00 4.6192e-01 
   9261 5.1240e-01 1.8861e-01 
   9262 1.6676e+00 5.1833e-01 
   9263 1.6676e+00 5.2923e-01 
   9264 1.6695e+00 5.2151e-01 
   9265 4.4071e-01 1.6845e-01 
   9266 1.6873e+00 5.1666e-01 
   9267 7.8204e-01 2.2215e-01 
   9268 6.3243e-01 2.5195e-01 
   9269 1.3937e+00 5.7036e-01 
   9270 6.0580e-01 2.0403e-01 
   9271 5.6425e-01 1.8890e-01 
   9272 1.4483e+00 5.6145e-01 
   9273 5.2474e-01 2.2704e-01 
   9274 5.5572e-01 1.7256e-01 
   9275 1.5010e+00 4.6052e-01 
   9276 6.4910e-01 2.5322e-01 
   9277 1.4117e+00 4.8467e-01 
   9278 7.4001e-01 1.6981e-01 
   9279 1.6228e+00 4.7915e-01 
   9280 1.5350e+00 4.7431e-01 
   9281 7.8321e-01 2.9182e-01 
   9282 4.4095e-01 1.8794e-01 
   9283 8.4221e-01 2.9260e-01 
   9284 5.5989e-01 1.9670e-01 
   9285 9.8161e-01 3.0998e-01 
   9286 8.7476e-01 3.1860e-01 
   9287 1.6598e+00 5.1911e-01 
   9288 1.6860e+00 5.1425e-01 
   9289 7.3127e-01 2.6334e-01 
   9290 1.6614e+00 5.1134e-01 
   9291 1.6402e+00 5.1734e-01 
   9292 1.6166e+00 5.0926e-01 
   9293 4.8837e-01 2.1712e-01 
   9294 1.5929e+00 5.0662e-01 
   9295 1.5849e+00 5.1274e-01 
   9296 5.8862e-01 2.0894e-01 
   9297 1.6614e+00 5.3413e-01 
   9298 1.6879e+00 5.1197e-01 
   9299 4.7341e-01 1.6974e-01 
   9300 6.1527e-01 1.5719e-01 
   9301 6.0747e-01 2.0891e-01 
   9302 8.2401e-01 2.4194e-01 
   9303 5.7956e-01 2.3158e-01 
   9304 5.8499e-01 2.4161e-01 
   9305 5.1127e-01 1.8599e-01 
   9306 4.3701e-01 1.4034e-01 
   9307 1.3641e+00 2.4773e-01 
   9308 4.0861e-01 1.3940e-01 
   9309 1.3215e+00 3.3205e-01 
   9310 8.7256e-01 2.5431e-01 
   9311 8.7283e-01 2.4576e-01 
   9312 8.4763e-01 2.4392e-01 
   9313 1.6697e+00 5.2177e-01 
   9314 1.6001e+00 5.1928e-01 
   9315 1.6398e+00 5.3347e-01 
   9316 1.6205e+00 5.2836e-01 
   9317 1.6021e+00 5.2803e-01 
   9318 4.9753e-01 1.7342e-01 
   9319 3.6917e-01 9.4656e-02 
   9320 5.0955e-01 2.0489e-01 
   9321 5.1956e-01 1.9715e-01 
   9322 5.5850e-01 1.9076e-01 
   9323 8.6153e-01 2.6810e-01 
   9324 8.6926e-01 2.8172e-01 
   9325 1.4846e+00 5.6420e-01 
   9326 1.4173e+00 5.5919e-01 
   9327 6.2087e-01 1.6377e-01 
   9328 1.3244e+00 6.0061e-01 
   9329 1.6695e+00 5.1794e-01 
   9330 1.5814e+00 4.8315e-01 
   9331 1.1475e+00 4.8943e-01 
   9332 1.6034e+00 5.1905e-01 
   9333 7.4358e-01 2.6084e-01 
   9334 5.5153e-01 1.6354e-01 
   9335 6.7566e-01 1.9725e-01 
   9336 1.5853e+00 5.0815e-01 
   9337 9.2531e-01 3.1876e-01 
   9338 1.5980e+00 5.1415e-01 
   9339 1.6692e+00 5.2012e-01 
   9340 8.9649e-01 3.0821e-01 
   9341 1.6319e+00 4.8933e-01 
   9342 1.6124e+00 5.1073e-01 
   9343 1.1106e+00 4.7266e-01 
   9344 5.0487e-01 1.8709e-01 
   9345 4.7413e-01 1.4359e-01 
   9346 1.6588e+00 5.2030e-01 
   9347 8.7601e-01 2.8028e-01 
   9348 1.7115e+00 5.1099e-01 
   9349 5.7078e-01 2.0400e-01 
   9350 4.5410e-01 2.0069e-01 
   9351 9.1213e-01 3.5523e-01 
   9352 5.8257e-01 2.4255e-01 
   9353 1.6129e+00 4.8972e-01 
   9354 1.5756e+00 4.9504e-01 
   9355 1.6537e+00 5.1905e-01 
   9356 1.5456e+00 4.5678e-01 
   9357 8.4723e-01 3.2454e-01 
   9358 9.0769e-01 2.6802e-01 
   9359 4.5310e-01 1.8922e-01 
   9360 1.5999e+00 5.0131e-01 
   9361 9.7034e-01 3.2544e-01 
   9362 1.6176e+00 5.2002e-01 
   9363 8.3749e-01 3.0205e-01 
   9364 1.6755e+00 5.4913e-01 
   9365 3.7708e-01 1.6136e-01 
   9366 1.5272e+00 4.9011e-01 
   9367 1.5190e+00 4.7545e-01 
   9368 6.1756e-01 1.8155e-01 
   9369 1.6565e+00 5.1680e-01 
   9370 1.1803e+00 3.9195e-01 
   9371 1.6272e+00 4.9608e-01 
   9372 4.5974e-01 1.7718e-01 
   9373 1.6756e+00 5.3054e-01 
   9374 1.5662e+00 4.7045e-01 
   9375 1.5586e+00 4.7293e-01 
   9376 1.5834e+00 4.7568e-01 
   9377 6.6298e-01 1.9664e-01 
   9378 1.5523e+00 4.7226e-01 
   9379 8.4692e-01 2.5628e-01 
   9380 1.5838e+00 5.1948e-01 
   9381 1.4518e+00 4.6704e-01 
   9382 1.5844e+00 4.6116e-01 
   9383 1.5411e+00 4.5379e-01 
   9384 1.5071e+00 4.6365e-01 
   9385 1.0389e+00 2.4612e-01 
   9386 1.5708e+00 4.9195e-01 
   9387 1.2795e+00 4.1913e-01 
   9388 1.1560e+00 4.4160e-01 
   9389 1.5499e+00 4.6534e-01 
   9390 7.5166e-01 2.1656e-01 
   9391 1.5327e+00 4.8069e-01 
   9392 7.8684e-01 1.8970e-01 
   9393 1.5671e+00 4.9322e-01 
   9394 8.8909e-01 2.7777e-01 
   9395 1.6390e+00 5.2400e-01 
   9396 4.9769e-01 1.4576e-01 
   9397 1.5433e+00 4.8738e-01 
   9398 1.5785e+00 4.7787e-01 
   9399 1.5788e+00 4.7076e-01 
   9400 1.6595e+00 5.2072e-01 
   9401 1.5637e+00 4.7272e-01 
   9402 1.5560e+00 4.7891e-01 
   9403 1.1576e+00 4.2370e-01 
   9404 8.8797e-01 3.0937e-01 
   9405 1.6402e+00 5.2709e-01 
   9406 5.5094e-01 2.1711e-01 
   9407 1.1087e+00 4.1394e-01 
   9408 1.5948e+00 4.8884e-01 
   9409 5.0214e-01 2.0841e-01 
   9410 1.6617e+00 5.2418e-01 
   9411 9.1325e-01 3.4288e-01 
   9412 4.9517e-01 1.8641e-01 
   9413 1.6056e+00 4.9620e-01 
   9414 1.5575e+00 4.8471e-01 
   9415 1.6312e+00 4.9169e-01 
   9416 9.6735e-01 3.4982e-01 
   9417 1.1285e+00 4.3926e-01 
   9418 8.6865e-01 2.5500e-01 
   9419 1.1301e+00 4.3130e-01 
   9420 6.0152e-01 2.0460e-01 
   9421 1.5477e+00 4.6512e-01 
   9422 1.5852e+00 5.1302e-01 
   9423 1.5916e+00 5.2260e-01 
   9424 1.6294e+00 5.1006e-01 
   9425 8.4520e-01 2.4052e-01 
   9426 8.8956e-01 3.2728e-01 
   9427 1.6385e+00 5.2248e-01 
   9428 1.6081e+00 5.1196e-01 
   9429 8.3177e-01 2.5143e-01 
   9430 8.1495e-01 2.8165e-01 
   9431 1.4747e+00 5.1469e-01 
   9432 6.6871e-01 2.1579e-01 
   9433 1.6079e+00 5.8372e-01 
   9434 8.5107e-01 2.9355e-01 
   9435 9.9748e-01 3.1667e-01 
   9436 1.5952e+00 5.2702e-01 
   9437 1.6352e+00 5.2304e-01 
   9438 1.6625e+00 5.2086e-01 
   9439 1.6580e+00 5.1319e-01 
   9440 8.8069e-01 2.8615e-01 
   9441 1.6264e+00 5.1699e-01 
   9442 1.5572e+00 4.7125e-01 
   9443 4.9941e-01 1.7297e-01 
   9444 8.4015e-01 2.4302e-01 
   9445 1.5823e+00 5.2229e-01 
   9446 8.5600e-01 2.7732e-01 
   9447 9.2707e-01 3.8655e-01 
   9448 9.6111e-01 2.8010e-01 
   9449 1.6302e+00 5.2232e-01 
   9450 1.6545e+00 5.0110e-01 
   9451 5.8138e-01 1.7923e-01 
   9452 1.5919e+00 5.1102e-01 
   9453 1.1723e+00 3.3286e-01 
   9454 8.0018e-01 2.7875e-01 
   9455 1.1317e+00 2.6391e-01 
   9456 6.4240e-01 2.2521e-01 
   9457 6.1819e-01 2.5852e-01 
   9458 8.8935e-01 2.7428e-01 
   9459 9.2929e-01 3.1020e-01 
   9460 9.8565e-01 2.8001e-01 
   9461 8.7578e-01 2.8410e-01 
